id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W192,17,Doctor,79,H53,150,3,H53,150,3,Unmatched,0,0,Unmatched,0,0,H53,150,3,H53,150,3,4,4,194,194,0,0
W34,17,Doctor,80,H134,35,2,H134,35,2,Unmatched,0,0,Unmatched,0,0,H134,35,2,H134,35,2,0,0,194,194,0,0
W115,17,Doctor,81,H90,35,1,H90,35,1,Unmatched,0,0,Unmatched,0,0,H90,35,1,H90,35,1,0,0,195,195,0,0
W4,17,Doctor,82,H10,122,4,H10,122,4,Unmatched,0,0,Unmatched,0,0,H10,122,4,H10,122,4,1,1,195,195,0,0
W198,17,Doctor,83,H60,25,1,H60,25,1,Unmatched,0,0,Unmatched,0,0,H60,25,1,H60,25,1,0,0,194,194,0,0
W5,17,Doctor,84,H42,129,5,H42,129,5,Unmatched,0,0,Unmatched,0,0,H42,129,5,H42,129,5,1,1,194,194,0,0
W56,17,Doctor,85,H112,21,1,H112,21,1,Unmatched,0,0,Unmatched,0,0,H112,21,1,H112,21,1,0,0,194,194,0,0
W83,17,Doctor,86,H113,184,-1,H113,184,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,21,21,194,194,0,0
W82,17,Doctor,87,H1,145,3,H1,145,3,Unmatched,0,0,Unmatched,0,0,H1,145,3,H1,145,3,3,3,194,194,0,0
W70,17,Doctor,88,H192,90,2,H192,90,2,Unmatched,0,0,Unmatched,0,0,H192,90,2,H192,90,2,0,0,194,194,0,0
W28,17,Doctor,89,H47,94,3,H47,94,3,Unmatched,0,0,Unmatched,0,0,H47,94,3,H47,94,3,0,0,194,194,0,0
W137,17,Doctor,90,H175,61,1,H175,61,1,Unmatched,0,0,Unmatched,0,0,H175,61,1,H175,61,1,0,0,194,194,0,0
W3,17,Doctor,91,H186,120,-1,H186,120,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,22,22,194,194,0,0
W158,17,Doctor,92,H56,89,3,H56,89,3,Unmatched,0,0,Unmatched,0,0,H56,89,3,H56,89,3,0,0,194,194,0,0
W114,17,Doctor,93,H66,193,-1,H66,193,-1,Unmatched,0,0,Unmatched,0,0,H12,164,3,H12,164,3,7,7,195,195,0,0
W164,17,Doctor,94,H29,25,1,H29,25,1,Unmatched,0,0,Unmatched,0,0,H29,25,1,H29,25,1,0,0,194,194,0,0
W17,17,Doctor,95,H180,174,3,H180,174,3,Unmatched,0,0,Unmatched,0,0,H180,174,3,H180,174,3,7,7,194,194,0,0
W91,17,Doctor,96,H37,80,1,H37,80,1,H78,5,-1,H78,5,-1,H37,80,1,H37,80,1,0,0,0,0,0,0
W19,17,Doctor,97,H33,85,3,H33,85,3,Unmatched,0,0,Unmatched,0,0,H33,85,3,H33,85,3,0,0,194,194,0,0
W37,17,Doctor,98,H7,120,1,H7,120,1,Unmatched,0,0,Unmatched,0,0,H7,120,1,H7,120,1,0,0,194,194,0,0
W139,17,Doctor,99,H179,54,1,H179,54,1,Unmatched,0,0,Unmatched,0,0,H179,54,1,H179,54,1,0,0,194,194,0,0
W127,17,Doctor,100,H156,111,3,H156,111,3,Unmatched,0,0,Unmatched,0,0,H156,111,3,H156,111,3,0,0,194,194,0,0
W119,17,Doctor,101,H126,151,4,H126,151,4,Unmatched,0,0,Unmatched,0,0,H126,151,4,H126,151,4,4,4,194,194,0,0
W177,17,Doctor,102,H191,79,2,H191,79,2,Unmatched,0,0,Unmatched,0,0,H191,79,2,H191,79,2,0,0,194,194,0,0
W187,17,Doctor,103,H140,15,2,H140,15,2,Unmatched,0,0,Unmatched,0,0,H140,15,2,H140,15,2,0,0,194,194,0,0
W90,17,Doctor,104,H36,43,1,H36,43,1,Unmatched,0,0,Unmatched,0,0,H36,43,1,H36,43,1,0,0,194,194,0,0
W97,17,Doctor,105,H102,122,3,H102,122,3,Unmatched,0,0,Unmatched,0,0,H102,122,3,H102,122,3,0,0,194,194,0,0
W21,17,Doctor,106,H141,70,2,H141,70,2,Unmatched,0,0,Unmatched,0,0,H141,70,2,H141,70,2,0,0,195,195,0,0
W27,17,Doctor,107,H85,102,2,H85,102,2,Unmatched,0,0,Unmatched,0,0,H85,102,2,H85,102,2,0,0,194,194,0,0
W107,17,Doctor,108,H27,48,1,H27,48,1,Unmatched,0,0,Unmatched,0,0,H27,48,1,H27,48,1,0,0,194,194,0,0
W1,17,Doctor,109,H149,44,1,H149,44,1,Unmatched,0,0,Unmatched,0,0,H149,44,1,H149,44,1,0,0,194,194,0,0
W136,17,Doctor,110,H3,64,4,H3,64,4,Unmatched,0,0,Unmatched,0,0,H3,64,4,H3,64,4,0,0,195,195,0,0
W195,17,Doctor,111,H91,175,2,H91,175,2,Unmatched,0,0,Unmatched,0,0,H91,175,2,H91,175,2,7,7,194,194,0,0
W66,17,Doctor,112,H119,78,5,H119,78,5,Unmatched,0,0,Unmatched,0,0,H119,78,5,H119,78,5,0,0,194,194,0,0
W167,17,Doctor,113,H78,6,1,H78,6,1,Unmatched,0,0,Unmatched,0,0,H78,6,1,H78,6,1,0,0,195,195,0,0
W77,17,Doctor,114,H21,4,1,H21,4,1,H21,4,1,H21,4,1,H21,4,1,H21,4,1,0,0,0,0,0,0
W185,17,Doctor,115,H154,4,2,H154,4,2,H154,4,2,H154,4,2,H154,4,2,H154,4,2,0,0,0,0,0,0
W196,17,Doctor,116,H16,135,-1,H16,135,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,20,20,194,194,0,0
W125,17,Doctor,117,H61,75,3,H61,75,3,Unmatched,0,0,Unmatched,0,0,H61,75,3,H61,75,3,0,0,194,194,0,0
W200,17,Doctor,118,H114,97,2,H114,97,2,Unmatched,0,0,Unmatched,0,0,H114,97,2,H114,97,2,0,0,195,195,0,0
W12,17,Doctor,119,H86,8,1,H86,8,1,Unmatched,0,0,Unmatched,0,0,H86,8,1,H86,8,1,0,0,194,194,0,0
W41,17,Doctor,120,H189,168,-1,H189,168,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,21,21,194,194,0,0
W79,17,Doctor,121,H146,69,2,H146,69,2,Unmatched,0,0,Unmatched,0,0,H146,69,2,H146,69,2,0,0,194,194,0,0
W36,17,Doctor,122,H83,138,5,H83,138,5,Unmatched,0,0,Unmatched,0,0,H62,128,4,H62,128,4,1,1,194,194,0,0
W64,17,Doctor,123,H55,28,1,H55,28,1,Unmatched,0,0,Unmatched,0,0,H55,28,1,H55,28,1,0,0,194,194,0,0
W132,17,Doctor,124,H172,33,2,H172,33,2,Unmatched,0,0,Unmatched,0,0,H172,33,2,H172,33,2,0,0,194,194,0,0
W160,17,Doctor,125,H162,109,2,H162,109,2,Unmatched,0,0,Unmatched,0,0,H162,109,2,H162,109,2,0,0,194,194,0,0
W175,17,Doctor,126,H184,134,2,H184,134,2,Unmatched,0,0,Unmatched,0,0,H184,134,2,H184,134,2,2,2,194,194,0,0
W55,17,Doctor,127,H176,39,3,H176,39,3,Unmatched,0,0,Unmatched,0,0,H176,39,3,H176,39,3,0,0,194,194,0,0
W9,17,Doctor,128,H32,127,-1,H32,127,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,195,195,0,0
W68,17,Doctor,129,H170,168,-1,H170,168,-1,Unmatched,0,0,Unmatched,0,0,H9,198,4,H9,198,4,16,16,194,194,0,0
W81,17,Doctor,130,H130,106,3,H130,106,3,Unmatched,0,0,Unmatched,0,0,H130,106,3,H130,106,3,0,0,194,194,0,0
W178,17,Doctor,131,H72,182,-1,H72,182,-1,Unmatched,0,0,Unmatched,0,0,H189,168,5,H189,168,5,7,7,194,194,0,0
W156,17,Doctor,132,H2,152,3,H2,152,3,Unmatched,0,0,Unmatched,0,0,H2,152,3,H2,152,3,5,5,194,194,0,0
W25,17,Doctor,133,H6,59,1,H6,59,1,Unmatched,0,0,Unmatched,0,0,H6,59,1,H6,59,1,0,0,194,194,0,0
W99,17,Doctor,134,H5,82,3,H5,82,3,Unmatched,0,0,Unmatched,0,0,H5,82,3,H5,82,3,0,0,194,194,0,0
W118,17,Doctor,135,H70,116,2,H70,116,2,Unmatched,0,0,Unmatched,0,0,H70,116,2,H70,116,2,0,0,194,194,0,0
W168,17,Doctor,136,H178,145,4,H178,145,4,Unmatched,0,0,Unmatched,0,0,H178,145,4,H178,145,4,4,4,194,194,0,0
W38,17,Doctor,137,H77,44,3,H77,44,3,Unmatched,0,0,Unmatched,0,0,H77,44,3,H77,44,3,0,0,194,194,0,0
W86,17,Doctor,138,H190,129,-1,H190,129,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,20,20,194,194,0,0
W60,17,Doctor,139,H128,162,2,H128,162,2,Unmatched,0,0,Unmatched,0,0,H128,162,2,H128,162,2,6,6,195,195,0,0
W176,17,Doctor,140,H168,3,1,H168,3,1,H168,3,1,H168,3,1,H168,3,1,H168,3,1,0,0,0,0,0,0
W45,17,Doctor,141,H135,139,3,H135,139,3,Unmatched,0,0,Unmatched,0,0,H190,135,2,H190,135,2,2,2,194,194,0,0
W103,17,Doctor,142,H139,42,3,H139,42,3,Unmatched,0,0,Unmatched,0,0,H139,42,3,H139,42,3,0,0,194,194,0,0
W46,17,Doctor,143,H118,196,-1,H118,196,-1,Unmatched,0,0,Unmatched,0,0,H92,162,3,H92,162,3,7,7,194,194,0,0
W147,17,Doctor,144,H88,152,-1,H88,152,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,195,195,0,0
W33,17,Doctor,145,H52,110,4,H52,110,4,Unmatched,0,0,Unmatched,0,0,H52,110,4,H52,110,4,0,0,194,194,0,0
W20,17,Doctor,146,H20,199,-1,H20,199,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,20,20,194,194,0,0
W51,17,Doctor,147,H181,66,2,H181,66,2,Unmatched,0,0,Unmatched,0,0,H181,66,2,H181,66,2,0,0,194,194,0,0
W135,17,Doctor,148,H12,160,3,H12,160,3,Unmatched,0,0,Unmatched,0,0,H109,152,2,H109,152,2,6,6,194,194,0,0
W80,17,Doctor,149,H200,189,-1,H200,189,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,194,194,0,0
W11,17,Doctor,150,H137,44,2,H137,44,2,Unmatched,0,0,Unmatched,0,0,H137,44,2,H137,44,2,0,0,194,194,0,0
W73,17,Doctor,151,H182,128,4,H182,128,4,Unmatched,0,0,Unmatched,0,0,H182,128,4,H182,128,4,1,1,194,194,0,0
W166,17,Doctor,152,H38,184,5,H38,184,5,Unmatched,0,0,Unmatched,0,0,H38,184,5,H38,184,5,8,8,194,194,0,0
W53,17,Doctor,153,H163,162,2,H163,162,2,Unmatched,0,0,Unmatched,0,0,H163,162,2,H163,162,2,6,6,194,194,0,0
W29,17,Doctor,154,H187,102,3,H187,102,3,Unmatched,0,0,Unmatched,0,0,H187,102,3,H187,102,3,0,0,194,194,0,0
W59,17,Doctor,155,H25,181,2,H25,181,2,Unmatched,0,0,Unmatched,0,0,H25,181,2,H25,181,2,8,8,194,194,0,0
W122,17,Doctor,156,H196,36,2,H196,36,2,Unmatched,0,0,Unmatched,0,0,H196,36,2,H196,36,2,0,0,194,194,0,0
W180,17,Doctor,157,H194,178,3,H194,178,3,Unmatched,0,0,Unmatched,0,0,H194,178,3,H194,178,3,7,7,194,194,0,0
W138,17,Doctor,158,H197,195,1,H197,195,1,Unmatched,0,0,Unmatched,0,0,H197,195,1,H197,195,1,15,15,194,194,0,0
W109,17,Doctor,159,H198,82,4,H198,82,4,Unmatched,0,0,Unmatched,0,0,H198,82,4,H198,82,4,0,0,194,194,0,0
W161,17,Doctor,160,H54,60,3,H54,60,3,Unmatched,0,0,Unmatched,0,0,H54,60,3,H54,60,3,0,0,194,194,0,0
W47,17,Doctor,161,H15,119,4,H15,119,4,Unmatched,0,0,Unmatched,0,0,H15,119,4,H15,119,4,0,0,194,194,0,0
W163,17,Doctor,162,H171,166,1,H171,166,1,Unmatched,0,0,Unmatched,0,0,H171,166,1,H171,166,1,7,7,195,195,0,0
W162,17,Doctor,163,H14,140,4,H14,140,4,Unmatched,0,0,Unmatched,0,0,H14,140,4,H14,140,4,3,3,194,194,0,0
W113,17,Doctor,164,H49,135,4,H49,135,4,Unmatched,0,0,Unmatched,0,0,H49,135,4,H49,135,4,2,2,194,194,0,0
W171,17,Doctor,165,H173,51,1,H173,51,1,Unmatched,0,0,Unmatched,0,0,H173,51,1,H173,51,1,0,0,194,194,0,0
W61,17,Doctor,166,H30,200,-1,H30,200,-1,Unmatched,0,0,Unmatched,0,0,H151,170,5,H151,170,5,7,7,194,194,0,0
W102,17,Doctor,167,H115,78,3,H115,78,3,Unmatched,0,0,Unmatched,0,0,H115,78,3,H115,78,3,0,0,194,194,0,0
W194,17,Doctor,168,H57,31,1,H57,31,1,Unmatched,0,0,Unmatched,0,0,H57,31,1,H57,31,1,0,0,194,194,0,0
W75,17,Doctor,169,H104,43,2,H104,43,2,Unmatched,0,0,Unmatched,0,0,H104,43,2,H104,43,2,0,0,194,194,0,0
W62,17,Doctor,170,H51,115,3,H51,115,3,Unmatched,0,0,Unmatched,0,0,H51,115,3,H51,115,3,0,0,194,194,0,0
W6,17,Doctor,171,H142,133,-1,H142,133,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,22,22,194,194,0,0
W89,17,Doctor,172,H157,126,3,H157,126,3,Unmatched,0,0,Unmatched,0,0,H157,126,3,H157,126,3,0,0,195,195,0,0
W128,17,Doctor,173,H24,118,2,H24,118,2,Unmatched,0,0,Unmatched,0,0,H24,118,2,H24,118,2,0,0,194,194,0,0
W76,17,Doctor,174,H158,76,2,H158,76,2,Unmatched,0,0,Unmatched,0,0,H158,76,2,H158,76,2,0,0,194,194,0,0
W181,17,Doctor,175,H84,179,5,H84,179,5,Unmatched,0,0,Unmatched,0,0,H84,179,5,H84,179,5,7,7,194,194,0,0
W123,17,Doctor,176,H193,1,1,H193,1,1,H193,1,1,H193,1,1,H193,1,1,H193,1,1,0,0,0,0,0,0
W84,17,Doctor,177,H166,2,1,H166,2,1,H166,2,1,H166,2,1,H166,2,1,H166,2,1,0,0,0,0,0,0
W58,17,Doctor,178,H23,193,4,H23,193,4,Unmatched,0,0,Unmatched,0,0,H23,193,4,H23,193,4,14,14,194,194,0,0
W186,17,Doctor,179,H34,155,2,H34,155,2,Unmatched,0,0,Unmatched,0,0,H34,155,2,H34,155,2,4,4,194,194,0,0
W154,17,Doctor,180,H159,96,3,H159,96,3,Unmatched,0,0,Unmatched,0,0,H159,96,3,H159,96,3,0,0,194,194,0,0
W165,17,Doctor,181,H97,99,3,H97,99,3,Unmatched,0,0,Unmatched,0,0,H97,99,3,H97,99,3,0,0,194,194,0,0
W112,17,Doctor,182,H82,19,1,H82,19,1,Unmatched,0,0,Unmatched,0,0,H82,19,1,H82,19,1,0,0,194,194,0,0
W144,17,Doctor,183,H80,127,3,H80,127,3,Unmatched,0,0,Unmatched,0,0,H80,127,3,H80,127,3,1,1,194,194,0,0
W146,17,Doctor,184,H164,172,4,H164,172,4,Unmatched,0,0,Unmatched,0,0,H164,172,4,H164,172,4,7,7,194,194,0,0
W131,17,Doctor,185,H125,97,4,H125,97,4,Unmatched,0,0,Unmatched,0,0,H125,97,4,H125,97,4,0,0,194,194,0,0
W193,17,Doctor,186,H107,96,3,H107,96,3,Unmatched,0,0,Unmatched,0,0,H107,96,3,H107,96,3,0,0,194,194,0,0
W105,17,Doctor,187,H28,21,1,H28,21,1,Unmatched,0,0,Unmatched,0,0,H28,21,1,H28,21,1,0,0,194,194,0,0
W54,17,Doctor,188,H195,87,4,H195,87,4,Unmatched,0,0,Unmatched,0,0,H195,87,4,H195,87,4,0,0,194,194,0,0
W95,17,Doctor,189,H95,15,2,H95,15,2,Unmatched,0,0,Unmatched,0,0,H95,15,2,H95,15,2,0,0,194,194,0,0
W18,17,Doctor,190,H8,181,5,H8,181,5,Unmatched,0,0,Unmatched,0,0,H8,181,5,H8,181,5,8,8,194,194,0,0
W49,17,Doctor,191,H136,17,1,H136,17,1,Unmatched,0,0,Unmatched,0,0,H136,17,1,H136,17,1,0,0,194,194,0,0
W67,17,Doctor,192,H58,101,2,H58,101,2,Unmatched,0,0,Unmatched,0,0,H58,101,2,H58,101,2,0,0,194,194,0,0
W141,17,Doctor,193,H160,165,3,H160,165,3,Unmatched,0,0,Unmatched,0,0,H160,165,3,H160,165,3,6,6,194,194,0,0
W121,17,Doctor,194,H106,178,1,H106,178,1,Unmatched,0,0,Unmatched,0,0,H106,178,1,H106,178,1,7,7,194,194,0,0
W130,17,Doctor,195,H122,197,5,H122,197,5,Unmatched,0,0,Unmatched,0,0,H31,191,3,H31,191,3,13,13,194,194,0,0
W191,17,Doctor,196,H98,191,-1,H98,191,-1,Unmatched,0,0,Unmatched,0,0,H188,161,5,H188,161,5,6,6,194,194,0,0
W10,17,Doctor,197,H132,189,4,H132,189,4,Unmatched,0,0,Unmatched,0,0,H83,137,2,H83,137,2,2,2,194,194,0,0
W26,17,Doctor,198,H64,176,1,H64,176,1,Unmatched,0,0,Unmatched,0,0,H64,176,1,H64,176,1,7,7,194,194,0,0
W96,17,Doctor,199,H110,15,1,H110,15,1,Unmatched,0,0,Unmatched,0,0,H110,15,1,H110,15,1,0,0,194,194,0,0
W87,17,Doctor,200,H108,13,1,H108,13,1,Unmatched,0,0,Unmatched,0,0,H108,13,1,H108,13,1,0,0,194,194,0,0
H193,17,Hospital,1,W123,1,1,W123,1,1,W123,1,1,W123,1,1,W123,1,1,W123,1,1,0,0,0,0,0,0
H166,17,Hospital,2,W84,1,1,W84,1,1,W84,1,1,W84,1,1,W84,1,1,W84,1,1,0,0,0,0,0,0
H168,17,Hospital,3,W176,1,1,W176,1,1,W176,1,1,W176,1,1,W176,1,1,W176,1,1,0,0,0,0,0,0
H21,17,Hospital,4,W77,1,1,W77,1,1,W77,1,1,W77,1,1,W77,1,1,W77,1,1,0,0,0,0,0,0
H154,17,Hospital,5,W185,1,1,W185,1,1,W185,1,1,W185,1,1,W185,1,1,W185,1,1,0,0,0,0,0,0
H78,17,Hospital,6,W167,1,1,W167,1,1,W91,28,-1,W91,28,-1,W167,1,1,W167,1,1,0,0,27,27,0,0
H150,17,Hospital,7,W129,1,1,W129,1,1,Unmatched,0,0,Unmatched,0,0,W129,1,1,W129,1,1,0,0,194,194,0,0
H86,17,Hospital,8,W12,1,1,W12,1,1,Unmatched,0,0,Unmatched,0,0,W12,1,1,W12,1,1,0,0,194,194,0,0
H63,17,Hospital,9,W94,1,1,W94,1,1,Unmatched,0,0,Unmatched,0,0,W94,1,1,W94,1,1,0,0,194,194,0,0
H143,17,Hospital,10,W197,1,1,W197,1,1,Unmatched,0,0,Unmatched,0,0,W197,1,1,W197,1,1,0,0,194,194,0,0
H95,17,Hospital,11,W95,1,1,W95,1,1,Unmatched,0,0,Unmatched,0,0,W95,1,1,W95,1,1,0,0,194,194,0,0
H59,17,Hospital,12,W65,1,1,W65,1,1,Unmatched,0,0,Unmatched,0,0,W65,1,1,W65,1,1,0,0,194,194,0,0
H110,17,Hospital,13,W96,1,1,W96,1,1,Unmatched,0,0,Unmatched,0,0,W96,1,1,W96,1,1,0,0,194,194,0,0
H82,17,Hospital,14,W112,1,1,W112,1,1,Unmatched,0,0,Unmatched,0,0,W112,1,1,W112,1,1,0,0,194,194,0,0
H108,17,Hospital,15,W87,1,1,W87,1,1,Unmatched,0,0,Unmatched,0,0,W87,1,1,W87,1,1,0,0,194,194,0,0
H140,17,Hospital,16,W187,1,1,W187,1,1,Unmatched,0,0,Unmatched,0,0,W187,1,1,W187,1,1,0,0,194,194,0,0
H67,17,Hospital,17,W98,1,1,W98,1,1,Unmatched,0,0,Unmatched,0,0,W98,1,1,W98,1,1,0,0,194,194,0,0
H123,17,Hospital,18,W69,1,1,W69,1,1,Unmatched,0,0,Unmatched,0,0,W69,1,1,W69,1,1,0,0,194,194,0,0
H148,17,Hospital,19,W152,1,1,W152,1,1,Unmatched,0,0,Unmatched,0,0,W152,1,1,W152,1,1,0,0,194,194,0,0
H136,17,Hospital,20,W49,1,1,W49,1,1,Unmatched,0,0,Unmatched,0,0,W49,1,1,W49,1,1,0,0,194,194,0,0
H147,17,Hospital,21,W40,1,1,W40,1,1,Unmatched,0,0,Unmatched,0,0,W40,1,1,W40,1,1,0,0,194,194,0,0
H112,17,Hospital,22,W56,1,1,W56,1,1,Unmatched,0,0,Unmatched,0,0,W56,1,1,W56,1,1,0,0,194,194,0,0
H28,17,Hospital,23,W105,1,1,W105,1,1,Unmatched,0,0,Unmatched,0,0,W105,1,1,W105,1,1,0,0,194,194,0,0
H71,17,Hospital,24,W22,1,1,W22,1,1,Unmatched,0,0,Unmatched,0,0,W22,1,1,W22,1,1,0,0,194,194,0,0
H29,17,Hospital,25,W164,2,2,W164,2,2,Unmatched,0,0,Unmatched,0,0,W164,2,2,W164,2,2,0,0,194,194,0,0
H60,17,Hospital,26,W198,1,1,W198,1,1,Unmatched,0,0,Unmatched,0,0,W198,1,1,W198,1,1,0,0,194,194,0,0
H93,17,Hospital,27,W184,1,1,W184,1,1,Unmatched,0,0,Unmatched,0,0,W184,1,1,W184,1,1,0,0,194,194,0,0
H103,17,Hospital,28,W42,1,1,W42,1,1,Unmatched,0,0,Unmatched,0,0,W42,1,1,W42,1,1,0,0,194,194,0,0
H55,17,Hospital,29,W64,2,2,W64,2,2,Unmatched,0,0,Unmatched,0,0,W64,2,2,W64,2,2,0,0,194,194,0,0
H94,17,Hospital,30,W30,2,2,W30,2,2,Unmatched,0,0,Unmatched,0,0,W30,2,2,W30,2,2,0,0,194,194,0,0
H4,17,Hospital,31,W157,1,1,W157,1,1,Unmatched,0,0,Unmatched,0,0,W157,1,1,W157,1,1,0,0,194,194,0,0
H57,17,Hospital,32,W194,1,1,W194,1,1,Unmatched,0,0,Unmatched,0,0,W194,1,1,W194,1,1,0,0,194,194,0,0
H172,17,Hospital,33,W132,1,1,W132,1,1,Unmatched,0,0,Unmatched,0,0,W132,1,1,W132,1,1,0,0,194,194,0,0
H75,17,Hospital,34,W31,3,3,W31,3,3,Unmatched,0,0,Unmatched,0,0,W31,3,3,W31,3,3,0,0,194,194,0,0
H90,17,Hospital,35,W115,1,1,W115,1,1,Unmatched,0,0,Unmatched,0,0,W115,1,1,W115,1,1,0,0,194,194,0,0
H36,17,Hospital,36,W90,1,1,W90,1,1,Unmatched,0,0,Unmatched,0,0,W90,1,1,W90,1,1,0,0,194,194,0,0
H152,17,Hospital,37,W23,1,1,W23,1,1,Unmatched,0,0,Unmatched,0,0,W23,1,1,W23,1,1,0,0,194,194,0,0
H134,17,Hospital,38,W34,1,1,W34,1,1,Unmatched,0,0,Unmatched,0,0,W34,1,1,W34,1,1,0,0,194,194,0,0
H176,17,Hospital,39,W55,1,1,W55,1,1,Unmatched,0,0,Unmatched,0,0,W55,1,1,W55,1,1,0,0,194,194,0,0
H137,17,Hospital,40,W11,1,1,W11,1,1,Unmatched,0,0,Unmatched,0,0,W11,1,1,W11,1,1,0,0,194,194,0,0
H196,17,Hospital,41,W122,1,1,W122,1,1,Unmatched,0,0,Unmatched,0,0,W122,1,1,W122,1,1,0,0,194,194,0,0
H77,17,Hospital,42,W38,2,2,W38,2,2,Unmatched,0,0,Unmatched,0,0,W38,2,2,W38,2,2,0,0,194,194,0,0
H69,17,Hospital,43,W100,1,1,W100,1,1,Unmatched,0,0,Unmatched,0,0,W100,1,1,W100,1,1,0,0,194,194,0,0
H149,17,Hospital,44,W1,1,1,W1,1,1,Unmatched,0,0,Unmatched,0,0,W1,1,1,W1,1,1,0,0,194,194,0,0
H139,17,Hospital,45,W103,1,1,W103,1,1,Unmatched,0,0,Unmatched,0,0,W103,1,1,W103,1,1,0,0,194,194,0,0
H104,17,Hospital,46,W75,1,1,W75,1,1,Unmatched,0,0,Unmatched,0,0,W75,1,1,W75,1,1,0,0,194,194,0,0
H22,17,Hospital,47,W7,1,1,W7,1,1,Unmatched,0,0,Unmatched,0,0,W7,1,1,W7,1,1,0,0,194,194,0,0
H27,17,Hospital,48,W107,2,2,W107,2,2,Unmatched,0,0,Unmatched,0,0,W107,2,2,W107,2,2,0,0,194,194,0,0
H183,17,Hospital,49,W111,1,1,W111,1,1,Unmatched,0,0,Unmatched,0,0,W111,1,1,W111,1,1,0,0,194,194,0,0
H87,17,Hospital,50,W120,1,1,W120,1,1,Unmatched,0,0,Unmatched,0,0,W120,1,1,W120,1,1,0,0,194,194,0,0
H173,17,Hospital,51,W171,1,1,W171,1,1,Unmatched,0,0,Unmatched,0,0,W171,1,1,W171,1,1,0,0,194,194,0,0
H131,17,Hospital,52,W74,1,1,W74,1,1,Unmatched,0,0,Unmatched,0,0,W74,1,1,W74,1,1,0,0,194,194,0,0
H121,17,Hospital,53,W14,3,3,W14,3,3,Unmatched,0,0,Unmatched,0,0,W14,3,3,W14,3,3,0,0,194,194,0,0
H199,17,Hospital,54,W153,1,1,W153,1,1,Unmatched,0,0,Unmatched,0,0,W153,1,1,W153,1,1,0,0,194,194,0,0
H127,17,Hospital,55,W170,1,1,W170,1,1,Unmatched,0,0,Unmatched,0,0,W170,1,1,W170,1,1,0,0,194,194,0,0
H179,17,Hospital,56,W139,1,1,W139,1,1,Unmatched,0,0,Unmatched,0,0,W139,1,1,W139,1,1,0,0,194,194,0,0
H26,17,Hospital,57,W50,1,1,W50,1,1,Unmatched,0,0,Unmatched,0,0,W50,1,1,W50,1,1,0,0,194,194,0,0
H105,17,Hospital,58,W124,1,1,W124,1,1,Unmatched,0,0,Unmatched,0,0,W124,1,1,W124,1,1,0,0,194,194,0,0
H175,17,Hospital,59,W137,1,1,W137,1,1,Unmatched,0,0,Unmatched,0,0,W137,1,1,W137,1,1,0,0,194,194,0,0
H6,17,Hospital,60,W25,1,1,W25,1,1,Unmatched,0,0,Unmatched,0,0,W25,1,1,W25,1,1,0,0,194,194,0,0
H177,17,Hospital,61,W189,1,1,W189,1,1,Unmatched,0,0,Unmatched,0,0,W189,1,1,W189,1,1,0,0,194,194,0,0
H54,17,Hospital,62,W161,1,1,W161,1,1,Unmatched,0,0,Unmatched,0,0,W161,1,1,W161,1,1,0,0,194,194,0,0
H117,17,Hospital,63,W173,1,1,W173,1,1,Unmatched,0,0,Unmatched,0,0,W173,1,1,W173,1,1,0,0,194,194,0,0
H155,17,Hospital,64,W149,3,3,W149,3,3,Unmatched,0,0,Unmatched,0,0,W149,3,3,W149,3,3,0,0,194,194,0,0
H65,17,Hospital,65,W199,1,1,W199,1,1,Unmatched,0,0,Unmatched,0,0,W199,1,1,W199,1,1,0,0,194,194,0,0
H144,17,Hospital,66,W140,1,1,W140,1,1,Unmatched,0,0,Unmatched,0,0,W140,1,1,W140,1,1,0,0,194,194,0,0
H3,17,Hospital,67,W136,2,2,W136,2,2,Unmatched,0,0,Unmatched,0,0,W136,2,2,W136,2,2,0,0,194,194,0,0
